type,year,condition,length_ft,beam_ft,hullMaterial,fuelType,numEngines,totalHP,price
1,2019,1,20,8.17,2,0,1,60,22615
1,2019,1,17.33,7.5,1,1,1,115,27575
1,2019,1,19.83,7.83,1,1,1,200,33595
1,2019,1,17.58,7.42,2,0,1,75,21290
1,2019,1,16.08,6,2,0,1,0,4030
1,2019,1,20,8.17,2,0,1,60,19820
1,2019,1,18.08,7,2,0,1,0,4874
1,2019,1,19.33,7.83,1,1,1,200,43635
1,2019,1,17.58,8.08,2,0,1,150,32580
1,2019,1,16,6.33,2,0,1,50,17390
1,2019,1,27.42,8.5,2,0,1,350,83135
1,2019,1,19.33,7.83,1,1,1,200,44780
1,2019,1,18.58,7.42,2,0,1,115,23245
1,2019,1,17.08,6.5,2,0,1,60,16565
1,2019,1,24.17,8.5,2,0,1,115,29180
1,2019,1,23.33,8.5,2,0,1,150,49460
1,2019,1,17.58,8.08,2,0,1,150,28675
1,2019,1,21.92,8.5,2,0,1,90,28630
1,2019,1,15.17,6.5,1,0,1,40,16045
1,2019,1,16.08,6,2,0,1,40,13005
1,2019,1,18.92,8.5,1,1,1,225,58710
1,2019,1,24.17,8.5,2,0,1,115,36870
1,2019,1,20,8,2,1,1,150,57879
1,2019,1,25,8.5,2,1,1,250,67284
2,1980,2,38,11.83,1,2,1,50,64500
1,2016,2,25,8.5,1,1,1,0,103995
1,2004,2,28,9.42,1,1,2,0,36900
2,1999,2,46,14.5,1,2,1,75,124900
1,2014,2,23,7,1,1,1,335,55000
1,2019,1,19.17,7,2,0,1,60,18865
1,2019,1,21.58,8.33,1,1,1,350,67465
1,2019,1,21.42,8.25,2,0,1,115,25640
1,2019,1,24.17,8.5,2,0,1,115,33280
1,2019,1,16.5,7.33,2,0,1,75,20965
1,2019,1,19.42,8.5,1,0,1,150,37735
1,2019,1,21.92,8.5,2,0,1,90,28635
1,2019,1,17.58,7.42,2,0,1,75,20845
1,2019,1,19.83,7.83,1,0,1,150,33365
1,2019,1,17.58,7.42,2,0,1,60,21525
1,2019,1,18.67,7.83,1,1,1,150,33890
1,2013,2,24.25,8.5,1,1,1,300,35900
1,2008,2,34,11.67,1,1,2,600,99000
1,2006,2,37.92,10.5,1,1,2,850,148000
1,2013,2,26.33,8.5,1,1,1,300,63995
1,2005,2,21,7.83,1,1,1,250,21995
2,1979,2,32,11,1,2,1,20,24995
1,2014,2,58,15.08,1,2,3,1305,895000
1,2006,2,32,13,1,2,2,850,164500
1,1999,2,24,8.5,1,1,1,280,16500
1,1999,2,36,13.83,1,2,2,700,99000
1,2019,1,18.08,7,2,0,1,0,4974
2,2007,2,49,14.75,1,2,1,76,244000
1,2015,2,17,7,2,1,1,90,21900
1,2005,2,24.5,8,1,1,1,270,30500
1,1996,2,28,10,1,1,1,0,26900
1,1979,2,50,14.5,1,2,1,450,120000
1,2018,2,20,8.33,1,1,1,115,30000
1,2018,2,19,8.33,1,1,1,115,30000
1,2007,2,40,11.75,1,2,2,0,425000
1,2019,1,17.67,8,2,1,1,115,34397
1,1961,2,37,12,1,3,1,0,9900
1,2013,2,28,9.5,1,1,2,500,134000
1,2009,2,54,24,3,2,2,760,699000
1,2002,2,27,8.42,1,1,2,450,45500
1,1994,2,37,13.33,1,1,2,700,49900
1,2018,1,5,1.17,2,1,1,150,11500
1,2019,1,18.83,7.75,1,0,1,150,37370
1,2019,1,24.67,8.75,1,1,1,300,84520
1,2000,2,17,5.92,2,1,1,25,4995
1,2019,1,3,1,9,1,1,150,13812
1,2018,1,18,1,2,1,1,0,20500
1,2018,1,24,8,2,1,1,0,38750
1,2018,1,18,1.08,2,1,1,0,20500
1,2019,1,18.1,8.25,1,1,1,150,46712
1,2018,1,21.5,8.25,1,1,1,150,46966
1,2019,1,23,8.5,2,1,1,150,55995
1,2019,1,22,7.5,2,2,1,0,149999
1,2019,2,20,7.5,2,1,1,415,129599
1,2002,2,37,16.13,1,1,2,750,110000
1,2011,2,27,8.5,1,1,1,300,49900
1,2014,2,21,8.5,1,1,1,409,85575
1,2016,2,59,16,1,2,3,1779,1699000
1,2008,2,34,12,1,1,2,740,119000
1,1999,2,38,8.25,1,1,2,1300,75000
1,1987,2,36,13.17,1,2,1,210,44900
1,2019,1,16.5,7.33,2,0,1,75,21410
1,2019,1,18.58,8.17,2,0,1,150,30830
1,2019,1,17.08,6.5,2,0,1,0,6125
1,2007,2,19,7.92,1,1,1,220,17900
1,2019,1,21.17,7.92,1,1,1,225,53370
2,2013,2,31.92,11.58,1,2,1,21,105000
1,2016,2,36,10,1,1,3,900,179995
1,1989,2,16,16.13,1,0,1,0,4900
1,2019,1,18.58,7.42,2,0,1,115,23255
1,2019,1,16,7.08,2,0,1,40,19290
1,2019,1,19.42,8.5,1,0,1,150,39195
1,2019,1,19.5,7,2,0,1,90,25340
1,2019,1,14,6,2,0,1,0,3234
1,2019,1,23.33,8.5,2,0,1,150,49460
1,2019,1,21.92,8.5,2,0,1,90,28680
1,2019,1,16.17,5.83,2,0,1,40,14245
1,2019,1,20,8.17,2,0,1,75,23240
1,2019,1,26.17,8.5,2,0,1,115,31805
1,2019,1,16.08,6,2,0,1,0,3895
2,2008,2,35,13,1,2,1,0,107500
1,2019,1,18.17,7.42,1,1,1,115,24995
1,2019,1,18,7.83,2,1,1,115,27795
1,2019,1,17.67,7.67,2,1,1,0,23677
1,1987,2,38,12.5,1,1,2,660,58500
1,2005,2,75,18.5,1,2,2,3100,899000
2,1979,2,31,10.33,1,2,1,20,55000
1,2018,1,23.42,8.5,2,1,1,115,34395
1,2001,2,27,9.83,1,1,2,400,70000
2,1987,2,35,11.17,1,2,1,27,33900
1,1981,2,36,13.25,1,2,2,660,65000
1,2003,2,34,12.25,1,2,2,480,126000
1,2012,2,21,8.5,1,1,1,90,17500
1,2019,1,23,8.5,2,1,1,150,52995
1,2019,1,23,8.5,2,1,1,150,59995
1,2018,1,20.79,7.75,1,1,1,150,29900
1,2019,1,25,8.75,2,1,1,250,87995
1,2019,1,26.83,8.5,2,1,1,250,64995
1,1988,2,37,14.42,1,1,2,660,49995
1,2018,1,3,16.13,1,1,1,25,3925
1,1996,2,18,8,1,1,1,0,4995
1,2018,1,14,6,2,1,1,0,2799
1,1988,2,38.9,14,1,1,2,700,39995
1,2019,1,16.58,7.08,2,1,1,60,19297
1,2017,2,16.4,6.75,2,1,1,70,19995
1,2018,1,18.5,7.58,1,0,1,90,28190
1,2019,1,20.83,8.5,2,1,1,115,27995
1,2019,1,20.83,8.5,2,1,1,90,26995
1,2019,1,26.83,8.5,2,1,1,250,52995
1,2009,2,24,8.5,1,1,1,300,35900
1,2008,2,22,8.42,1,1,1,0,32999
1,2019,1,24.17,8.5,2,0,1,115,32395
1,2019,1,20,8.17,2,0,1,75,21990
1,2019,1,27.42,8.5,2,0,1,350,78740
1,2019,1,19,8.5,2,0,1,150,35470
1,2019,1,18.92,8.5,1,1,1,225,59700
1,2019,1,16.75,8.08,2,0,1,90,24445
1,2019,1,25.33,8.5,2,0,1,250,58720
1,2019,1,17.58,8.08,2,0,1,90,27770
1,2019,1,19.17,7,2,0,1,90,21410
1,2019,1,17.58,8.08,2,0,1,150,31620
1,2019,1,20.17,8,1,1,1,250,53145
1,2019,1,18.17,8.5,2,0,1,150,33795
1,2019,1,20.17,8,1,1,1,250,53580
1,2019,1,25.33,8.5,2,0,1,250,68250
1,2019,1,27.42,8.5,2,0,1,250,76115
1,2019,1,17.42,7.08,2,1,1,0,16299
1,1989,2,52,16,1,2,2,1100,189900
1,2018,2,43,12,1,1,3,1050,699000
1,2018,1,40,12,1,2,2,800,859425
1,2019,1,3,1,9,1,1,25,4214
1,2019,1,3,1,9,1,1,25,4214
1,2019,1,3,1,9,1,1,25,4214
1,2019,1,3,1,9,1,1,25,4214
1,2019,1,3,1,9,1,1,9.9,2250
1,2019,1,3,1,9,3,1,300,19955
1,2019,1,3,1,9,1,1,300,19955
1,2019,1,20.33,8.33,1,0,1,200,53285
1,2019,1,20.33,8.33,1,0,1,200,53285
1,2019,1,25.33,8.5,2,0,1,200,66930
1,2019,1,25,8.92,2,3,1,250,69995
1,2019,1,22,8.42,2,1,1,115,38995
1,2019,1,20,8.42,2,1,1,115,31995
1,2019,1,20.83,8.42,2,1,1,115,32495
1,2019,1,20,8.42,2,1,1,250,67995
1,2019,1,23.83,8,2,1,1,70,28995
1,2019,1,23.83,8,2,1,1,90,29995
1,2019,1,20.83,8.5,2,1,1,115,31995
1,2019,1,22.83,8,2,1,1,90,27995
1,2019,1,21,8.42,2,1,1,115,33995
1,2000,2,100,21.33,1,2,2,2120,1100000
2,1987,2,30,10.42,1,2,1,22,14900
1,2019,1,23.3,8.5,1,1,1,200,80600
1,2019,1,21.08,8.5,1,1,1,150,40005
1,2019,1,24,8.75,1,1,1,300,86722
1,2019,1,35,10.67,1,1,3,900,269000
1,2019,1,20.33,8.33,1,0,1,150,49340
1,2019,1,21,8.33,1,1,1,250,41260
1,2019,1,14,6,2,0,1,0,3234
1,2019,1,27.42,8.5,2,0,1,350,79935
1,2019,1,21.92,8.5,2,0,1,90,27675
1,2019,1,19.83,7.83,1,0,1,150,33365
1,2019,1,26.17,8.5,2,0,1,115,33405
1,2019,1,19.42,8.5,1,0,1,150,39195
1,2019,1,16.08,6,2,0,1,0,3630
1,2019,1,13.91,4.67,2,1,1,0,4890
1,1978,2,31,9.75,1,1,2,500,11999
1,2018,1,20.08,8.33,1,1,1,115,35990
1,2014,2,29.25,9.58,1,1,2,450,127995
1,2005,2,35,13,1,2,2,1080,229000
1,2006,2,21,8,1,1,1,220,11900
1,2019,1,22,8.5,2,1,1,115,38800
1,2019,1,22,8.5,2,1,1,150,46900
1,2019,1,23,8.5,2,1,1,250,70588
1,2019,1,24,8.5,2,1,1,200,58900
1,2019,1,18.67,7.83,1,1,1,150,34810
1,2019,1,16.17,5.83,2,0,1,40,14245
1,2019,1,19,8.5,2,0,1,200,41875
1,2019,1,16.17,5.83,2,0,1,40,14045
1,2019,1,18.58,8.17,2,0,1,150,31260
1,2019,1,18.58,8.17,2,0,1,150,29455
1,2019,1,18.17,8.5,2,0,1,150,32170
1,2019,1,18.58,8.17,2,0,1,150,31650
1,2019,1,16.5,7.33,2,0,1,75,20965
1,2019,1,26.17,8.5,2,0,1,150,39405
1,2019,1,17.08,6.5,2,0,1,0,4330
1,2019,1,16.5,7.33,2,0,1,60,19365
1,2019,1,16.5,7.33,2,0,1,75,20965
1,2006,2,18,7.42,1,1,1,115,18495
1,2004,2,23.4,8.33,1,1,2,400,52995
1,2019,1,20,8,2,1,1,150,51057
1,2018,1,21,8.5,1,1,1,0,54277
1,1989,2,48,16,1,2,2,1470,159900
1,2006,2,30,9.5,3,1,2,500,109918
1,1982,2,13,5,1,1,1,40,6500
1,2016,2,17.6,7.67,2,1,1,60,17995
1,2019,1,31,10.17,1,1,2,600,212135
1,2019,1,25,16.13,1,1,2,300,119900
1,2019,1,24,8.5,1,1,1,300,148177
1,1977,2,42,14.08,1,2,2,240,94900
1,2001,2,31,9.5,1,1,2,500,69000
1,2019,1,20,8.5,9,3,1,90,32000
1,2016,1,21.9,8,1,1,1,250,41900
1,1999,2,35,12,1,2,1,370,110000
1,2000,2,21,8.5,1,1,1,250,18500
1,1991,2,18,8.5,2,1,1,40,3995
1,2012,2,38,13.42,1,2,2,600,285000
1,1997,2,14,6.17,2,1,1,25,5895
1,1987,2,15.08,7.42,9,3,1,170,5995
1,1970,2,31,11.17,1,2,2,1400,225000
1,2014,2,23.42,8.5,2,1,1,200,34495
1,2002,2,20,8.5,1,1,1,225,17900
1,2018,2,25.17,9.17,1,1,2,400,130000
1,2019,1,20.33,8.33,1,0,1,150,50520
1,2019,1,18.67,7.83,1,1,1,150,34560
1,2019,1,25.33,8.5,2,0,1,0,45920
1,2019,1,16.5,7.33,2,0,1,60,20245
1,2019,1,19.83,7.83,1,0,1,150,33365
1,2019,1,14,6,2,0,1,0,3234
1,2019,1,19.33,7.75,1,0,1,115,31415
1,2019,1,21,8.33,1,1,1,300,58745
1,2019,1,26.17,8.5,2,0,1,115,31315
1,2019,1,21.5,8.5,1,0,1,250,45285
1,2019,1,19,8.5,2,0,1,200,43860
1,2019,1,18.58,8.17,2,0,1,115,27495
1,2019,1,21.92,8.5,2,0,1,90,28635
1,2019,1,24.17,8.5,2,0,1,115,28820
1,2019,1,25.33,8.5,2,0,1,250,59795
1,2019,1,17.08,6.5,2,0,1,0,4330
1,2019,1,18.08,7,2,0,1,0,4874
1,2019,1,25.75,9.33,1,1,1,0,125145
1,2004,2,20,7.83,1,1,1,150,11900
1,2019,1,18,7.75,2,1,1,115,29999
1,2003,2,29,10.5,1,1,2,0,47990
1,2019,1,26.17,8.5,2,1,1,115,34850
1,1997,2,38,8.25,1,1,2,1004,59000
1,2005,2,42,8.5,3,1,2,2400,310000
1,2017,2,28.5,9,1,1,1,350,139900
1,2019,1,16,7.08,1,1,1,150,22555
1,2019,1,19,8,1,1,1,300,44555
1,2016,2,22.5,8.5,1,1,1,0,53900
1,2018,1,18,6.83,2,1,1,90,18900
1,1986,2,53,15.83,1,2,2,930,169900
1,2019,1,22,16.13,1,1,1,115,30995
1,2006,2,24,8.5,9,3,1,300,24999
1,2004,2,54,17.25,1,2,2,2030,695000
2,1978,2,43,11.67,1,2,1,50,45000
1,2018,1,18.08,7,2,0,1,0,4674
1,2019,1,19.83,7.83,1,0,1,150,34695
1,2006,2,72,17.5,1,2,2,2000,995000
1,2019,1,25,8.5,2,1,1,250,49582
1,2019,1,23,8.5,2,1,1,150,45995
1,2019,1,24,8.5,2,1,1,0,49995
1,1976,2,18,7.5,1,1,1,0,12900
1,2013,2,40,11,1,2,2,800,334900
1,2019,1,21.5,8.08,2,1,1,150,31808
1,2019,1,17.42,7.08,2,1,1,0,16299
1,2019,1,11.9,6,6,1,1,30,19999
1,2019,1,11.2,5.83,6,1,1,30,18999
1,2019,1,14.75,7,6,1,1,60,24900
1,2019,1,13.08,6.42,6,1,1,50,26499
1,2019,1,17,8.33,6,1,1,90,43900
1,2019,1,10,4,1,1,1,155,14799
1,2019,1,11.32,4.17,1,1,1,155,15599
1,2019,1,10,4,1,1,1,1300,10599
1,2019,1,10,4,1,1,1,130,9799
1,2019,1,10,4,1,1,1,130,10599
1,2019,1,10,4,1,1,1,0,8799
1,2019,1,10,4,1,1,1,155,11199
1,2019,1,10,4,1,1,1,155,11199
1,2019,1,10,4,1,1,1,155,11199
1,2019,1,11.32,4.17,1,1,1,155,11199
1,2019,1,10,4,1,1,1,230,13199
1,2019,1,10,4,1,1,1,230,12199
1,2019,1,10,4,1,1,1,155,12799
1,2019,1,10,4,1,1,1,155,13599
1,2019,1,11.32,4.17,1,1,1,155,13599
1,2019,1,10,4,1,1,1,230,14699
1,2019,1,10,8.5,1,1,1,230,16099
1,2019,1,11.32,4.17,1,1,1,300,15699
1,2019,1,10,4,1,1,1,300,15399
1,2019,1,10,4,1,1,1,300,15399
1,2019,1,10,8.5,1,1,1,230,14699
1,2019,1,11.32,4.17,1,1,1,230,14699
1,2019,1,10,4,1,1,1,300,16899
1,2019,1,10,9.92,1,1,1,0,8149
1,2019,1,10,4.17,1,1,1,90,8149
1,2019,1,9,3.67,1,1,1,90,8049
1,2019,1,10,4,1,1,1,90,6999
1,2019,1,9.16,9.92,9,1,1,60,5399
1,2019,1,9.16,9.92,9,1,1,60,5399
1,2018,1,10,4,1,1,1,90,6599
1,2018,1,10,4,1,1,1,90,6599
1,2018,1,10,3.83,1,1,1,90,6599
1,2019,1,10,4,1,1,1,155,11999
1,2019,1,10,4,1,1,1,230,15599
1,2019,1,11.32,4.17,1,1,1,230,15599
1,2019,1,9.17,3.83,1,1,1,60,5399
1,2019,1,9.17,3.83,1,1,1,90,8049
1,2011,2,33,9,1,1,2,600,117995
1,2019,1,23,8.5,2,1,1,200,57178
1,1994,2,25,9.5,1,1,1,300,22900
1,2019,1,18.58,7.42,2,0,1,90,22765
1,2019,1,18.67,7.83,1,1,1,150,34545
1,2019,1,21.42,8.25,2,0,1,115,24765
1,2019,1,27.42,8.5,2,0,1,350,75440
1,2019,1,26.17,8.5,2,0,1,150,42435
1,2019,1,16.5,7.33,2,0,1,60,19810
1,2019,1,16.67,6.42,2,1,1,40,16410
1,2019,1,19.5,7,2,0,1,90,25685
1,2019,1,26.17,8.5,2,0,1,150,41340
1,2019,1,16,6.17,2,0,1,40,14165
1,2019,1,17.58,8.08,2,0,1,150,31015
1,2019,1,21.42,8.25,2,0,1,150,28440
1,2019,1,18.17,8.5,2,0,1,175,36595
1,2019,1,21.17,7.92,1,1,1,250,54175
1,2019,1,26.17,8.5,2,0,1,200,46110
1,2019,1,21.92,8.5,2,0,1,90,25380
1,2019,1,24.17,8.5,1,1,1,0,37965
1,2019,1,26.17,8.5,1,1,1,0,59420
1,2019,1,18.67,7.67,2,1,1,115,30683
1,2019,1,18.67,7.67,2,1,1,115,30982
1,2001,2,18.5,7.5,1,1,1,135,7000
1,2007,2,18.5,7.33,1,1,1,0,14570
1,2015,2,11.05,4.08,1,1,1,130,6950
1,2015,2,23,8.5,2,1,1,115,33900
1,1998,2,50.08,15,1,2,2,1164,149999
1,2002,2,33,12.33,1,1,2,770,79500
1,2016,2,19.83,7.83,1,1,1,220,28900
1,1998,2,40,13.25,1,1,2,660,69900
1,2015,1,25.83,8.5,2,1,1,150,44995
1,2017,2,23,8,2,1,1,50,27995
1,2010,2,45,13.17,1,2,2,960,425000
1,2019,1,15.17,6.5,1,0,1,60,17770
1,2019,1,18.83,7.75,1,0,1,150,39305
1,1997,2,44,13.92,1,2,2,840,89900
1,2005,2,19,8.17,1,1,1,115,13995
2,1990,2,46,14,1,2,1,0,199900
1,2019,2,19,7.42,2,1,1,115,19900
1,2015,2,17.5,7.42,2,1,1,75,16500
1,2015,2,18.75,7.67,1,1,1,150,29995
1,2019,1,21.91,8.5,2,1,1,90,27275
1,2014,2,19,7.42,2,1,1,115,18900
1,2005,2,28,10,1,1,2,0,29000
1,2019,1,21.08,8.5,1,1,1,150,41395
1,2019,1,23.33,8.5,2,0,1,200,53650
1,2019,1,18.58,8.17,2,0,1,150,31615
1,2019,1,16.67,6.42,2,1,1,50,16445
1,2019,1,16.08,6,2,0,1,40,13005
1,2019,1,16.17,5.83,2,0,1,40,14245
1,2019,1,25.33,8.5,2,0,1,250,59795
1,2019,1,16,6.17,2,0,1,40,14165
1,2019,1,24.17,8.5,2,0,1,150,40705
1,2019,1,21.92,8.5,2,0,1,90,27675
1,2019,1,16.75,8.08,2,0,1,115,27525
1,2019,1,17.58,8.08,2,0,1,115,25430
1,2019,1,16.75,8.08,2,0,1,115,26495
1,2019,1,24.17,8.5,2,0,1,115,33280
1,2019,1,16.67,6.42,2,1,1,50,17355
1,2019,1,26.17,8.5,2,0,1,115,34850
1,2019,1,24.17,8.5,2,0,1,115,33315
1,2019,1,24.17,8.5,2,0,1,150,37155
1,2019,1,26.17,8.5,2,0,1,115,35340
1,2019,1,26.17,8.5,2,0,1,150,43025
1,2019,1,16.5,7.33,2,0,1,60,19365
1,2019,1,16.5,7.33,2,0,1,60,18145
1,2019,1,16.5,7.33,2,0,1,60,19365
1,2019,1,15.17,6.5,1,0,1,40,16605
1,2019,1,16.5,7.33,2,0,1,60,19365
1,2019,1,16.75,8.08,2,0,1,115,26940
1,2005,2,32,10.42,1,1,2,600,124990
1,2019,1,17.58,8.08,2,0,1,150,29280
1,2019,1,23.33,8.5,2,0,1,150,49460
1,2019,1,21.92,8.5,2,1,1,90,29280
1,2019,1,18.92,8.5,1,1,1,225,61565
1,2016,1,19.08,8.5,2,0,1,0,28870
1,2017,1,17.58,7.42,2,0,1,60,17745
1,2019,1,18.17,7.5,1,1,1,90,26990
1,2019,1,17.08,6.5,2,0,1,0,4330
1,2019,1,17.58,7.42,2,0,1,60,19145
1,2019,1,18.08,7,2,0,1,0,4874
1,2019,1,19.17,7,2,0,1,90,20965
1,2019,1,21.42,8.25,2,0,1,150,27940
1,2019,1,16.5,7.33,2,0,1,60,18645
1,2019,1,18.58,7.42,2,0,1,115,24210
1,2019,1,18.17,8.5,2,0,1,150,32470
1,2019,1,21.92,8.5,2,0,1,90,25425
2,1972,2,34,10.25,1,2,1,30,19500
2,1976,2,30,9,1,2,1,12,24800
1,2008,2,43,16.13,1,1,2,375,192500
1,2016,2,30,9.75,1,1,2,600,149900
1,2003,2,35,8,1,1,2,1000,125000
1,2003,2,18,7,1,1,1,115,16500
2,1980,2,37,12,1,2,1,58,16500
1,2019,1,27,8.5,2,1,1,250,99999
1,1998,2,27,9.58,1,1,2,400,48500
2,1983,2,21,8,1,1,1,0,1995
1,1990,2,39,13.75,1,1,2,680,34900
1,2015,2,16,7,1,1,1,40,14950
1,1969,2,44,15.75,2,2,2,620,99000
1,2020,1,30,12,1,2,2,800,428000
1,2020,1,42,14.83,1,2,2,1430,950000
1,1992,2,24.5,16.13,1,0,1,170,9000
1,1999,2,38,13,1,0,2,700,89900
1,2000,2,33,11,1,1,2,0,62000
1,2019,1,26.17,8.5,2,0,1,115,34750
1,2017,2,21,8,1,1,2,225,79000
1,2019,1,17,1,1,1,1,0,29855
1,2019,1,21.91,8.5,2,1,1,90,27275
1,1978,2,37,13.17,1,1,2,0,19900
1,2000,2,70,18.75,1,2,2,2400,888888
1,1995,2,20,8.5,1,1,1,200,13900
1,2013,2,19,7.75,1,1,1,225,36995
1,2014,2,17.67,8.08,2,1,1,115,21900
1,2019,1,18.17,8.5,2,0,1,175,36595
1,2019,1,16.5,7.33,2,0,1,75,21410
1,2019,1,18.08,7,2,0,1,0,4974
1,2019,1,19,8.5,2,0,1,150,35935
1,2019,1,24.17,8.5,2,0,1,115,33280
1,2019,1,26.17,8.5,2,0,1,150,38715
1,2019,1,14,6,2,0,1,0,3234
1,2019,1,18.58,8.17,2,0,1,150,30655
1,2019,1,21.17,7.92,1,1,1,250,62655
1,2019,1,20.33,8.33,1,0,1,150,50195
1,2019,1,21.17,7.92,1,1,1,250,52790
1,2019,1,23.33,8.5,2,0,1,200,53650
1,2019,1,25.33,8.5,2,0,1,250,59795
1,2016,1,19.08,8,1,1,1,0,35895
1,2019,1,22.33,8.5,1,1,1,365,133936.4
1,2019,1,22.33,8.5,1,1,1,0,124046.4
1,2019,1,22.33,8.5,1,1,1,365,129086
1,2019,1,22.33,8.5,1,1,1,0,128389.4
1,2019,1,23.33,8.5,1,1,1,0,124536.6
1,2019,1,23.33,8.5,1,1,1,0,135974
1,2019,1,23.33,8.5,1,1,1,320,121522
1,2019,1,23.33,8.5,1,1,1,0,141835
1,2019,1,25.25,8.5,1,1,1,0,144368
1,2019,1,25.25,8.5,1,1,1,365,147128
1,1996,2,20.17,7.33,1,1,1,150,6900
1,2019,1,16.17,5.83,2,0,1,40,14490
1,2019,1,17.58,7.42,2,0,1,60,19515
1,2019,1,18.58,7.42,2,0,1,115,23245
1,2019,1,25.33,8.5,2,0,1,250,58720
1,2019,1,25.33,8.5,2,0,1,200,66930
1,2019,1,22,8.17,1,1,1,0,87192
1,2019,1,18.17,8.5,2,0,1,175,37445
1,2019,1,18.17,8.5,2,0,1,150,32745
1,2019,1,11.92,4.33,2,0,1,0,849
1,2019,1,13.83,4.42,2,0,1,0,919
1,2019,1,13.83,4.42,2,0,1,0,919
1,2019,1,18.67,7.83,1,1,1,150,35735
1,2019,1,18.67,7.83,1,1,1,150,34825
1,2019,1,20.17,8,1,1,1,250,49385
1,2019,1,18.92,8.5,1,1,1,200,51400
1,2019,1,21.58,8.33,1,1,1,250,62070
1,2019,1,16.08,6,2,0,1,0,5325
1,2019,1,26.17,8.5,2,0,1,150,38600
1,2006,2,31,8.5,2,1,1,0,22000
1,2019,1,21.42,8.5,1,0,1,200,58880
1,2007,2,24,8.5,1,1,2,260,31900
1,2009,2,23,8.5,1,1,1,0,29000
1,2019,1,16.17,5.83,2,0,1,40,14690
1,2019,1,17.58,8.08,2,0,1,115,27770
1,2019,1,19,8.5,2,0,1,200,48525
1,2019,1,15.17,6.5,1,0,1,60,17490
1,2019,1,17.58,8.08,2,0,1,150,32420
1,2019,1,24.17,8.5,2,0,1,115,34195
1,2019,1,16.67,6.42,2,1,1,40,16210
1,2019,1,17.58,8.08,2,0,1,115,25430
1,2019,1,24.17,8.5,2,0,1,150,34645
1,2019,1,27.42,8.5,2,0,1,350,75540
1,2007,2,40,14.33,1,2,2,760,229000
1,1941,2,29,8,4,1,2,270,69000
1,1949,2,22,8,4,1,1,135,34900
1,2019,1,20.16,8.5,2,1,1,150,41108
1,1994,2,24,8.5,2,1,1,0,3999
1,1997,2,30,10.42,9,2,1,370,129000
1,1985,2,23,8,1,1,1,170,5900
1,2015,2,19,8,1,1,1,115,34900
1,2016,2,23,8.25,1,1,1,300,58000
2,1996,2,40,12.83,1,2,1,50,84900
1,2003,2,46,14.67,1,2,2,892,259900
1,1989,2,104,20,2,2,2,2898,1465000
1,1998,2,51,16.13,1,2,2,740,150000
1,2016,2,20,1,1,1,1,300,43500
1,2001,2,17,6,2,1,1,60,8500
1,2013,2,54,15.25,1,2,2,1200,699500
1,2000,2,16,6.17,1,1,1,70,5500
1,2015,2,23,8.5,1,1,1,450,99000
1,2007,2,20,7.83,1,1,1,225,25380
1,2018,1,21.08,8.42,1,1,1,350,64999
1,2003,2,47,12.33,1,1,2,850,159900
1,2001,2,20.17,8.5,1,1,1,190,13995
1,2019,1,17.58,8.08,2,0,1,115,27770
1,2005,2,38,14.33,1,1,2,850,189900
1,2004,2,17.83,7.58,1,1,1,115,14995
1,2018,1,14,5.83,2,1,1,0,1799
1,2002,2,24,8.5,1,1,1,0,24900
1,1998,2,29,11.33,1,1,2,640,39900
1,2019,1,16.42,7.5,1,1,1,0,18200
1,2019,1,16.42,7.5,1,0,1,0,17420
1,2018,1,21,8.42,2,1,1,115,26100
1,2015,2,17.7,8.08,2,1,1,115,23500
1,2019,1,20,5,2,1,1,0,9799
1,2019,1,16,5,1,1,1,0,9999
1,2007,2,20,8,2,1,1,60,7995
1,2018,2,20,8,2,1,1,200,28495
1,2001,2,34,11.42,1,1,2,770,74997
1,2011,2,18,8.5,1,1,1,150,26499
1,2011,2,2,16.13,9,1,1,150,4985
1,1984,2,30,10.5,1,2,1,210,49900
1,2008,2,21,8.5,1,1,1,0,19950
1,1991,2,19.5,8,1,1,1,240,10000
1,2003,2,61,15.08,1,2,2,2100,495000
1,2019,1,19.67,8,1,1,1,200,45900
1,2019,1,14,5.58,2,1,1,25,7500
1,2012,2,12,16.13,3,3,1,0,7999
1,2019,1,21.42,8.25,2,0,1,115,28440
1,2019,1,16.5,7.33,2,0,1,60,18645
1,2019,1,16.17,5.83,2,1,1,40,15785
1,2019,1,27.42,8.5,2,0,1,250,58405
1,2019,1,17.58,8.08,2,0,1,115,24670
1,2019,1,16,6.33,2,0,1,50,17490
1,2019,1,24.17,8.5,2,0,1,150,35895
1,2019,1,17.33,7.5,1,1,1,115,26410
1,2019,1,21.08,8.5,1,1,1,150,37460
1,2019,1,21,8.33,1,1,1,225,47420
1,2019,1,17.58,8.08,2,0,1,150,31115
1,2019,1,23.33,8.5,2,0,1,150,48415
1,1977,2,30,11.5,1,1,2,510,10000
1,2010,2,21,8.5,1,1,1,0,27995
1,2019,1,16.33,6,2,0,1,0,11565
1,2019,1,23,16.13,9,3,1,0,38995
1,2003,2,42,14,1,2,2,860,159000
1,1996,2,42,14.08,1,2,2,420,289000
1,1999,2,18.17,8,1,1,1,90,16500
2,2016,2,60,16.33,1,2,1,150,575000
1,2019,1,18.58,8.17,2,1,1,150,30740
1,1990,2,26,16.13,5,1,2,450,49999
1,2001,2,32,11.83,1,1,1,500,33900
1,2005,2,17.5,7.33,1,1,1,0,15995
